condition,response,bot_sentence,bot_question,check_index,property,tested_on,correct,workerid
memory_check,1,NA,NA,7,expensive sneakers,1,1,workerid_0738
memory_check,1,NA,NA,8,fast cheetah,1,1,workerid_0738
memory_check,1,NA,NA,9,weak golfer,1,1,workerid_0738
botcaptcha,elizabeth,"David says to Elizabeth: It's a beautiful day, isn't it?",Who is David talking to?,NA,NA,NA,NA,workerid_0739
warm_up,buildings,NA,NA,0,tall,Empire State Building,1,workerid_0739
memory_check,0,NA,NA,0,soft marshmallow,1,0,workerid_0739
memory_check,0,NA,NA,1,dark dusk,1,0,workerid_0739
memory_check,0,NA,NA,2,dark seagull,1,0,workerid_0739
memory_check,0,NA,NA,3,green shirt,0,1,workerid_0739
memory_check,0,NA,NA,4,loud cat,1,0,workerid_0739
memory_check,0,NA,NA,5,beautiful watch,0,1,workerid_0739
memory_check,0,NA,NA,6,wild animal,0,1,workerid_0739
memory_check,0,NA,NA,7,shiny necklace,0,1,workerid_0739
memory_check,0,NA,NA,8,fast runner,1,0,workerid_0739
memory_check,0,NA,NA,9,purple guitar,0,1,workerid_0739
botcaptcha,jennifer,"Michael says to Jennifer: It's a beautiful day, isn't it?",Who is Michael talking to?,NA,NA,NA,NA,workerid_0740
warm_up,buildings,NA,NA,0,tall,Empire State Building,1,workerid_0740
memory_check,0,NA,NA,0,shiny necklace,0,1,workerid_0740
memory_check,1,NA,NA,1,light chocolate cake,1,1,workerid_0740
memory_check,0,NA,NA,2,beautiful watch,0,1,workerid_0740
memory_check,0,NA,NA,3,green shirt,0,1,workerid_0740
memory_check,1,NA,NA,4,cheap strawberries,1,1,workerid_0740
memory_check,1,NA,NA,5,quiet conference center,1,1,workerid_0740
memory_check,1,NA,NA,6,wide stream,1,1,workerid_0740
memory_check,1,NA,NA,7,light daisy,1,1,workerid_0740
memory_check,0,NA,NA,8,purple guitar,0,1,workerid_0740
memory_check,0,NA,NA,9,wild animal,0,1,workerid_0740
botcaptcha,margaret,"John says to Margaret: It's a beautiful day, isn't it?",Who is John talking to?,NA,NA,NA,NA,workerid_0741
warm_up,people,NA,NA,0,tall,Empire State Building,0,workerid_0741
memory_check,1,NA,NA,0,cheap boysenberries,1,1,workerid_0741
memory_check,1,NA,NA,1,slow sailboat,1,1,workerid_0741
memory_check,0,NA,NA,2,green shirt,0,1,workerid_0741
memory_check,0,NA,NA,3,light pen,1,0,workerid_0741
memory_check,1,NA,NA,4,shiny necklace,0,0,workerid_0741
memory_check,0,NA,NA,5,purple guitar,0,1,workerid_0741
memory_check,1,NA,NA,6,soft plastic,1,1,workerid_0741
memory_check,0,NA,NA,7,wild animal,0,1,workerid_0741
memory_check,1,NA,NA,8,expensive salt,1,1,workerid_0741
memory_check,0,NA,NA,9,beautiful watch,0,1,workerid_0741
botcaptcha,Barbara,"Charles says to Barbara: It's a beautiful day, isn't it?",Who is Charles talking to?,NA,NA,NA,NA,workerid_0742
warm_up,buildings,NA,NA,0,tall,Empire State Building,1,workerid_0742
memory_check,0,NA,NA,0,wild animal,0,1,workerid_0742
memory_check,1,NA,NA,1,soft jolly rancher,1,1,workerid_0742
memory_check,1,NA,NA,2,cold chocolate fondue,1,1,workerid_0742
memory_check,0,NA,NA,3,shiny necklace,0,1,workerid_0742
memory_check,0,NA,NA,4,purple guitar,0,1,workerid_0742
memory_check,0,NA,NA,5,beautiful watch,0,1,workerid_0742
memory_check,1,NA,NA,6,hard mango,1,1,workerid_0742
memory_check,1,NA,NA,7,small toaster,1,1,workerid_0742
memory_check,0,NA,NA,8,green shirt,0,1,workerid_0742
memory_check,1,NA,NA,9,fast cheetah,1,1,workerid_0742
botcaptcha,barbara,"James says to Barbara: It's a beautiful day, isn't it?",Who is James talking to?,NA,NA,NA,NA,workerid_0743
warm_up,buildings,NA,NA,0,tall,Empire State Building,1,workerid_0743
memory_check,1,NA,NA,0,small elephant,1,1,workerid_0743
memory_check,0,NA,NA,1,green shirt,0,1,workerid_0743
memory_check,1,NA,NA,2,cheap Korean restaurant,1,1,workerid_0743
memory_check,1,NA,NA,3,dark pen,1,1,workerid_0743
memory_check,0,NA,NA,4,wild animal,0,1,workerid_0743
memory_check,1,NA,NA,5,small shark,1,1,workerid_0743
memory_check,0,NA,NA,6,purple guitar,0,1,workerid_0743
memory_check,0,NA,NA,7,beautiful watch,0,1,workerid_0743
memory_check,1,NA,NA,8,light seagull,1,1,workerid_0743
memory_check,1,NA,NA,9,shiny necklace,0,0,workerid_0743
botcaptcha,jennifer,"John says to Jennifer: It's a beautiful day, isn't it?",Who is John talking to?,NA,NA,NA,NA,workerid_0744
warm_up,all tall building,NA,NA,0,tall,Empire State Building,1,workerid_0744
memory_check,1,NA,NA,0,purple guitar,0,0,workerid_0744
memory_check,0,NA,NA,1,weak teenager,1,0,workerid_0744
memory_check,1,NA,NA,2,expensive pork,1,1,workerid_0744
memory_check,1,NA,NA,3,fast walker,1,1,workerid_0744
memory_check,1,NA,NA,4,beautiful watch,0,0,workerid_0744
memory_check,0,NA,NA,5,green shirt,0,1,workerid_0744
memory_check,0,NA,NA,6,loud guitar,1,0,workerid_0744
memory_check,0,NA,NA,7,shiny necklace,0,1,workerid_0744
memory_check,0,NA,NA,8,wild animal,0,1,workerid_0744
memory_check,0,NA,NA,9,loud car,1,0,workerid_0744
botcaptcha,Jessica,"Robert says to Jessica: It's a beautiful day, isn't it?",Who is Robert talking to?,NA,NA,NA,NA,workerid_0745
warm_up,other buildings,NA,NA,0,tall,Empire State Building,1,workerid_0745
memory_check,1,NA,NA,0,tall basketball player,1,1,workerid_0745
memory_check,1,NA,NA,1,loud tractor,1,1,workerid_0745
memory_check,0,NA,NA,2,beautiful watch,0,1,workerid_0745
memory_check,0,NA,NA,3,green shirt,0,1,workerid_0745
memory_check,1,NA,NA,4,small kumquat,1,1,workerid_0745
memory_check,1,NA,NA,5,long pick-up truck,1,1,workerid_0745
memory_check,0,NA,NA,6,wild animal,0,1,workerid_0745
memory_check,0,NA,NA,7,shiny necklace,0,1,workerid_0745
memory_check,0,NA,NA,8,purple guitar,0,1,workerid_0745
memory_check,1,NA,NA,9,strong teenager,1,1,workerid_0745
botcaptcha,susan,"William says to Susan: It's a beautiful day, isn't it?",Who is William talking to?,NA,NA,NA,NA,workerid_0746
warm_up,buildings,NA,NA,0,tall,Empire State Building,1,workerid_0746
memory_check,1,NA,NA,0,shiny necklace,0,0,workerid_0746
memory_check,1,NA,NA,1,cold winter,1,1,workerid_0746
memory_check,1,NA,NA,2,light trash can,1,1,workerid_0746
memory_check,0,NA,NA,3,wild animal,0,1,workerid_0746
memory_check,1,NA,NA,4,light chair,1,1,workerid_0746
memory_check,1,NA,NA,5,quiet church,1,1,workerid_0746
memory_check,1,NA,NA,6,long story,1,1,workerid_0746
memory_check,0,NA,NA,7,beautiful watch,0,1,workerid_0746
memory_check,0,NA,NA,8,green shirt,0,1,workerid_0746
memory_check,0,NA,NA,9,purple guitar,0,1,workerid_0746
botcaptcha,patricia,"William says to Patricia: It's a beautiful day, isn't it?",Who is William talking to?,NA,NA,NA,NA,workerid_0747
warm_up,buildings,NA,NA,0,tall,Empire State Building,1,workerid_0747
memory_check,1,NA,NA,0,small monkey,1,1,workerid_0747
memory_check,0,NA,NA,1,shiny necklace,0,1,workerid_0747
memory_check,1,NA,NA,2,small chihuahua,1,1,workerid_0747
memory_check,1,NA,NA,3,loud mockingbird ,1,1,workerid_0747
memory_check,1,NA,NA,4,quick instant pot,1,1,workerid_0747
memory_check,1,NA,NA,5,loud adult,1,1,workerid_0747
memory_check,0,NA,NA,6,green shirt,0,1,workerid_0747
memory_check,0,NA,NA,7,wild animal,0,1,workerid_0747
memory_check,0,NA,NA,8,beautiful watch,0,1,workerid_0747
memory_check,0,NA,NA,9,purple guitar,0,1,workerid_0747
botcaptcha,barbara,"Thomas says to Barbara: It's a beautiful day, isn't it?",Who is Thomas talking to?,NA,NA,NA,NA,workerid_0748
warm_up,buildings,NA,NA,0,tall,Empire State Building,1,workerid_0748
memory_check,0,NA,NA,0,purple guitar,0,1,workerid_0748
memory_check,0,NA,NA,1,dark night,1,0,workerid_0748
memory_check,1,NA,NA,2,light chair,1,1,workerid_0748
memory_check,0,NA,NA,3,beautiful watch,0,1,workerid_0748
memory_check,0,NA,NA,4,green shirt,0,1,workerid_0748
memory_check,1,NA,NA,5,dark white paint,1,1,workerid_0748
memory_check,0,NA,NA,6,shiny necklace,0,1,workerid_0748
memory_check,1,NA,NA,7,light cheesecake,1,1,workerid_0748
memory_check,0,NA,NA,8,strong rain shower,1,0,workerid_0748
memory_check,0,NA,NA,9,wild animal,0,1,workerid_0748
botcaptcha,Margaret,"Thomas says to Margaret: It's a beautiful day, isn't it?",Who is Thomas talking to?,NA,NA,NA,NA,workerid_0749
warm_up,buildings,NA,NA,0,tall,Empire State Building,1,workerid_0749
memory_check,1,NA,NA,0,small truck,1,1,workerid_0749
memory_check,0,NA,NA,1,green shirt,0,1,workerid_0749
memory_check,1,NA,NA,2,big watermelon,1,1,workerid_0749
memory_check,1,NA,NA,3,strong mansion,1,1,workerid_0749
memory_check,1,NA,NA,4,expensive bronze,1,1,workerid_0749
memory_check,0,NA,NA,5,beautiful watch,0,1,workerid_0749
memory_check,0,NA,NA,6,shiny necklace,0,1,workerid_0749
memory_check,0,NA,NA,7,purple guitar,0,1,workerid_0749
memory_check,1,NA,NA,8,short bassett hound,1,1,workerid_0749
memory_check,1,NA,NA,9,wild animal,0,0,workerid_0749
botcaptcha,Mary,"Michael says to Mary: It's a beautiful day, isn't it?",Who is Michael talking to?,NA,NA,NA,NA,workerid_0750
warm_up,other buildings,NA,NA,0,tall,Empire State Building,1,workerid_0750
memory_check,0,NA,NA,0,green shirt,0,1,workerid_0750
memory_check,0,NA,NA,1,beautiful watch,0,1,workerid_0750
memory_check,0,NA,NA,2,wild animal,0,1,workerid_0750
memory_check,1,NA,NA,3,short movie,1,1,workerid_0750
memory_check,1,NA,NA,4,light parrot,1,1,workerid_0750
memory_check,0,NA,NA,5,purple guitar,0,1,workerid_0750
memory_check,1,NA,NA,6,heavy couch,1,1,workerid_0750
memory_check,1,NA,NA,7,quiet teenager,1,1,workerid_0750
memory_check,1,NA,NA,8,quiet restaurant,1,1,workerid_0750
memory_check,0,NA,NA,9,shiny necklace,0,1,workerid_0750
botcaptcha,patricia,"John says to Patricia: It's a beautiful day, isn't it?",Who is John talking to?,NA,NA,NA,NA,workerid_0751
warm_up,buildings,NA,NA,0,tall,Empire State Building,1,workerid_0751
memory_check,0,NA,NA,0,beautiful watch,0,1,workerid_0751
memory_check,1,NA,NA,1,loud powerboat,1,1,workerid_0751
memory_check,1,NA,NA,2,hard melon,1,1,workerid_0751
memory_check,1,NA,NA,3,tall teenager,1,1,workerid_0751
memory_check,1,NA,NA,4,soft pillow,1,1,workerid_0751
memory_check,0,NA,NA,5,green shirt,0,1,workerid_0751
memory_check,1,NA,NA,6,expensive villa,1,1,workerid_0751
memory_check,0,NA,NA,7,wild animal,0,1,workerid_0751
memory_check,0,NA,NA,8,purple guitar,0,1,workerid_0751
memory_check,0,NA,NA,9,shiny necklace,0,1,workerid_0751
botcaptcha,margaret,"Richard says to Margaret: It's a beautiful day, isn't it?",Who is Richard talking to?,NA,NA,NA,NA,workerid_0752
warm_up,buildings,NA,NA,0,tall,Empire State Building,1,workerid_0752
memory_check,0,NA,NA,0,purple guitar,0,1,workerid_0752
memory_check,1,NA,NA,1,short highway,1,1,workerid_0752
memory_check,1,NA,NA,2,light pitbull,1,1,workerid_0752
memory_check,1,NA,NA,3,heavy wool,1,1,workerid_0752
memory_check,1,NA,NA,4,wild animal,0,0,workerid_0752
memory_check,0,NA,NA,5,beautiful watch,0,1,workerid_0752
memory_check,0,NA,NA,6,green shirt,0,1,workerid_0752
memory_check,1,NA,NA,7,slow crockpot,1,1,workerid_0752
memory_check,1,NA,NA,8,small watermelon,1,1,workerid_0752
memory_check,0,NA,NA,9,shiny necklace,0,1,workerid_0752
botcaptcha,linda,"Robert says to Linda: It's a beautiful day, isn't it?",Who is Robert talking to?,NA,NA,NA,NA,workerid_0753
warm_up,buildings,NA,NA,0,tall,Empire State Building,1,workerid_0753
memory_check,1,NA,NA,0,short giraffe,1,1,workerid_0753
memory_check,1,NA,NA,1,cold muffin,1,1,workerid_0753
memory_check,0,NA,NA,2,wild animal,0,1,workerid_0753
memory_check,1,NA,NA,3,noisy conference center,1,1,workerid_0753
memory_check,0,NA,NA,4,purple guitar,0,1,workerid_0753
memory_check,0,NA,NA,5,shiny necklace,0,1,workerid_0753
memory_check,0,NA,NA,6,beautiful watch,0,1,workerid_0753
memory_check,1,NA,NA,7,long mouse,1,1,workerid_0753
memory_check,0,NA,NA,8,green shirt,0,1,workerid_0753
memory_check,1,NA,NA,9,quick turtle,1,1,workerid_0753
botcaptcha,linda,"Richard says to Linda: It's a beautiful day, isn't it?",Who is Richard talking to?,NA,NA,NA,NA,workerid_0754
warm_up,buildings,NA,NA,0,tall,Empire State Building,1,workerid_0754
memory_check,0,NA,NA,0,beautiful watch,0,1,workerid_0754
memory_check,0,NA,NA,1,green shirt,0,1,workerid_0754
memory_check,1,NA,NA,2,light silk,1,1,workerid_0754
memory_check,1,NA,NA,3,tall adult,1,1,workerid_0754
memory_check,0,NA,NA,4,wild animal,0,1,workerid_0754
memory_check,0,NA,NA,5,shiny necklace,0,1,workerid_0754
memory_check,1,NA,NA,6,expensive Korean restaurant,1,1,workerid_0754
memory_check,0,NA,NA,7,purple guitar,0,1,workerid_0754
memory_check,1,NA,NA,8,hot sauna,1,1,workerid_0754
memory_check,1,NA,NA,9,narrow street,1,1,workerid_0754
botcaptcha,Barbara,"Joseph says to Barbara: It's a beautiful day, isn't it?",Who is Joseph talking to?,NA,NA,NA,NA,workerid_0755
warm_up,buidings,NA,NA,0,tall,Empire State Building,0,workerid_0755
memory_check,1,NA,NA,0,noisy party,1,1,workerid_0755
memory_check,1,NA,NA,1,weak cyclist,1,1,workerid_0755
memory_check,0,NA,NA,2,beautiful watch,0,1,workerid_0755
memory_check,1,NA,NA,3,wild animal,0,0,workerid_0755
memory_check,1,NA,NA,4,expensive chicken,1,1,workerid_0755
memory_check,0,NA,NA,5,shiny necklace,0,1,workerid_0755
memory_check,0,NA,NA,6,green shirt,0,1,workerid_0755
memory_check,0,NA,NA,7,purple guitar,0,1,workerid_0755
memory_check,1,NA,NA,8,noisy city,1,1,workerid_0755
memory_check,1,NA,NA,9,fast glider,1,1,workerid_0755
botcaptcha,jennifer,"David says to Jennifer: It's a beautiful day, isn't it?",Who is David talking to?,NA,NA,NA,NA,workerid_0756
warm_up,buildings ,NA,NA,0,tall,Empire State Building,1,workerid_0756
memory_check,1,NA,NA,0,long alley,1,1,workerid_0756
memory_check,1,NA,NA,1,loud ukelele,1,1,workerid_0756
memory_check,0,NA,NA,2,beautiful watch,0,1,workerid_0756
memory_check,0,NA,NA,3,green shirt,0,1,workerid_0756
memory_check,0,NA,NA,4,shiny necklace,0,1,workerid_0756
memory_check,0,NA,NA,5,purple guitar,0,1,workerid_0756
memory_check,0,NA,NA,6,wild animal,0,1,workerid_0756
memory_check,1,NA,NA,7,tall apartment building,1,1,workerid_0756
memory_check,1,NA,NA,8,big truck,1,1,workerid_0756
memory_check,1,NA,NA,9,hot muffin,1,1,workerid_0756
botcaptcha,Elizabeth,"Charles says to Elizabeth: It's a beautiful day, isn't it?",Who is Charles talking to?,NA,NA,NA,NA,workerid_0757
warm_up,They are more rich,NA,NA,0,tall,Empire State Building,0,workerid_0757
memory_check,0,NA,NA,0,shiny necklace,0,1,workerid_0757
memory_check,1,NA,NA,1,hard wood,1,1,workerid_0757
memory_check,1,NA,NA,2,slow jogger,1,1,workerid_0757
memory_check,0,NA,NA,3,green shirt,0,1,workerid_0757
memory_check,1,NA,NA,4,heavy silk,1,1,workerid_0757
memory_check,1,NA,NA,5,quiet rap concert,1,1,workerid_0757
memory_check,1,NA,NA,6,dark fruit cake,1,1,workerid_0757
memory_check,0,NA,NA,7,wild animal,0,1,workerid_0757
memory_check,0,NA,NA,8,purple guitar,0,1,workerid_0757
memory_check,0,NA,NA,9,beautiful watch,0,1,workerid_0757
botcaptcha,jessica,"Robert says to Jessica: It's a beautiful day, isn't it?",Who is Robert talking to?,NA,NA,NA,NA,workerid_0758
warm_up,buildings,NA,NA,0,tall,Empire State Building,1,workerid_0758
memory_check,0,NA,NA,0,wild animal,0,1,workerid_0758
memory_check,1,NA,NA,1,long street,1,1,workerid_0758
memory_check,1,NA,NA,2,strong teenager,1,1,workerid_0758
memory_check,0,NA,NA,3,purple guitar,0,1,workerid_0758
memory_check,0,NA,NA,4,shiny necklace,0,1,workerid_0758
memory_check,1,NA,NA,5,long chihuahua,1,1,workerid_0758
memory_check,0,NA,NA,6,green shirt,0,1,workerid_0758
memory_check,1,NA,NA,7,light monkey,1,1,workerid_0758
memory_check,1,NA,NA,8,light fish,1,1,workerid_0758
memory_check,0,NA,NA,9,beautiful watch,0,1,workerid_0758
botcaptcha,Jennifer,"Charles says to Jennifer: It's a beautiful day, isn't it?",Who is Charles talking to?,NA,NA,NA,NA,workerid_0759
warm_up,buildings,NA,NA,0,tall,Empire State Building,1,workerid_0759
memory_check,1,NA,NA,0,quiet powerboat,1,1,workerid_0759
memory_check,0,NA,NA,1,wild animal,0,1,workerid_0759
memory_check,1,NA,NA,2,dark panther,1,1,workerid_0759
memory_check,0,NA,NA,3,purple guitar,0,1,workerid_0759
memory_check,0,NA,NA,4,beautiful watch,0,1,workerid_0759
memory_check,0,NA,NA,5,cheap house,1,0,workerid_0759
memory_check,1,NA,NA,6,dark piece of chalk,1,1,workerid_0759
memory_check,0,NA,NA,7,shiny necklace,0,1,workerid_0759
memory_check,1,NA,NA,8,heavy motorcycle,1,1,workerid_0759
memory_check,0,NA,NA,9,green shirt,0,1,workerid_0759
botcaptcha,sarah,"Joseph says to Sarah: It's a beautiful day, isn't it?",Who is Joseph talking to?,NA,NA,NA,NA,workerid_0760
warm_up,height of stupidity,NA,NA,0,tall,Empire State Building,0,workerid_0760
memory_check,0,NA,NA,0,beautiful watch,0,1,workerid_0760
memory_check,1,NA,NA,1,expensive plastic,1,1,workerid_0760
memory_check,0,NA,NA,2,shiny necklace,0,1,workerid_0760
memory_check,0,NA,NA,3,green shirt,0,1,workerid_0760
memory_check,1,NA,NA,4,wild animal,0,0,workerid_0760
memory_check,0,NA,NA,5,light dahlia,1,0,workerid_0760
memory_check,1,NA,NA,6,loud powerboat,1,1,workerid_0760
memory_check,1,NA,NA,7,soft pillow,1,1,workerid_0760
memory_check,0,NA,NA,8,purple guitar,0,1,workerid_0760
memory_check,1,NA,NA,9,light kid,1,1,workerid_0760
botcaptcha,linda,"Michael says to Linda: It's a beautiful day, isn't it?",Who is Michael talking to?,NA,NA,NA,NA,workerid_0761
warm_up,buildings,NA,NA,0,tall,Empire State Building,1,workerid_0761
memory_check,0,NA,NA,0,wild animal,0,1,workerid_0761
memory_check,1,NA,NA,1,hard cotton,1,1,workerid_0761
memory_check,0,NA,NA,2,beautiful watch,0,1,workerid_0761
memory_check,0,NA,NA,3,green shirt,0,1,workerid_0761
memory_check,1,NA,NA,4,slow rabbit,1,1,workerid_0761
memory_check,0,NA,NA,5,purple guitar,0,1,workerid_0761
memory_check,0,NA,NA,6,shiny necklace,0,1,workerid_0761
memory_check,1,NA,NA,7,quiet powerboat,1,1,workerid_0761
memory_check,1,NA,NA,8,long documentary,1,1,workerid_0761
memory_check,1,NA,NA,9,big herring,1,1,workerid_0761
botcaptcha,margaret,"David says to Margaret: It's a beautiful day, isn't it?",Who is David talking to?,NA,NA,NA,NA,workerid_0762
warm_up,buildings,NA,NA,0,tall,Empire State Building,1,workerid_0762
memory_check,1,NA,NA,0,slow turtle,1,1,workerid_0762
memory_check,0,NA,NA,1,shiny necklace,0,1,workerid_0762
memory_check,1,NA,NA,2,dark daisy,1,1,workerid_0762
memory_check,0,NA,NA,3,purple guitar,0,1,workerid_0762
memory_check,1,NA,NA,4,expensive boysenberries,1,1,workerid_0762
memory_check,1,NA,NA,5,slow child,1,1,workerid_0762
memory_check,0,NA,NA,6,beautiful watch,0,1,workerid_0762
memory_check,0,NA,NA,7,quiet mockingbird ,1,0,workerid_0762
memory_check,0,NA,NA,8,wild animal,0,1,workerid_0762
memory_check,0,NA,NA,9,green shirt,0,1,workerid_0762
botcaptcha,Patricia,"Joseph says to Patricia: It's a beautiful day, isn't it?",Who is Joseph talking to?,NA,NA,NA,NA,workerid_0763
warm_up,buildings,NA,NA,0,tall,Empire State Building,1,workerid_0763
memory_check,0,NA,NA,0,big ant,1,0,workerid_0763
memory_check,1,NA,NA,1,expensive strawberries,1,1,workerid_0763
memory_check,0,NA,NA,2,beautiful watch,0,1,workerid_0763
memory_check,1,NA,NA,3,light seagull,1,1,workerid_0763
memory_check,1,NA,NA,4,short sunflower,1,1,workerid_0763
memory_check,0,NA,NA,5,shiny necklace,0,1,workerid_0763
memory_check,1,NA,NA,6,wild animal,0,0,workerid_0763
memory_check,0,NA,NA,7,green shirt,0,1,workerid_0763
memory_check,0,NA,NA,8,purple guitar,0,1,workerid_0763
memory_check,1,NA,NA,9,slow walker,1,1,workerid_0763
botcaptcha,Mary,"Robert says to Mary: It's a beautiful day, isn't it?",Who is Robert talking to?,NA,NA,NA,NA,workerid_0764
warm_up,buildings,NA,NA,0,tall,Empire State Building,1,workerid_0764
memory_check,0,NA,NA,0,beautiful watch,0,1,workerid_0764
memory_check,0,NA,NA,1,wild animal,0,1,workerid_0764
memory_check,0,NA,NA,2,green shirt,0,1,workerid_0764
memory_check,1,NA,NA,3,loud harp,1,1,workerid_0764
memory_check,1,NA,NA,4,big elephant,1,1,workerid_0764
memory_check,0,NA,NA,5,shiny necklace,0,1,workerid_0764
memory_check,1,NA,NA,6,long opera,1,1,workerid_0764
memory_check,0,NA,NA,7,purple guitar,0,1,workerid_0764
memory_check,1,NA,NA,8,light trash can,1,1,workerid_0764
memory_check,1,NA,NA,9,cheap raspberries,1,1,workerid_0764
botcaptcha,susan,"Thomas says to Susan: It's a beautiful day, isn't it?",Who is Thomas talking to?,NA,NA,NA,NA,workerid_0765
warm_up,buildings,NA,NA,0,tall,Empire State Building,1,workerid_0765
memory_check,0,NA,NA,0,green shirt,0,1,workerid_0765
memory_check,0,NA,NA,1,shiny necklace,0,1,workerid_0765
memory_check,1,NA,NA,2,loud powerboat,1,1,workerid_0765
memory_check,0,NA,NA,3,purple guitar,0,1,workerid_0765
memory_check,0,NA,NA,4,beautiful watch,0,1,workerid_0765
memory_check,1,NA,NA,5,wide fox den,1,1,workerid_0765
memory_check,1,NA,NA,6,light couch,1,1,workerid_0765
memory_check,0,NA,NA,7,wild animal,0,1,workerid_0765
memory_check,1,NA,NA,8,short hamster,1,1,workerid_0765
